unidade;setor_saida;ano;mes;paciente_dia;saidas;mp_por_setor_de_saida
CHPB;ALMOXARIFADO - GERAL;2019;3;0;0;
CHPB;ALMOXARIFADO - GERAL;2019;4;0;0;
CHPB;ALMOXARIFADO - GERAL;2019;5;0;0;
CHPB;ALMOXARIFADO - GERAL;2019;6;0;0;
CHPB;ALMOXARIFADO - GERAL;2019;7;0;0;
CHPB;ALMOXARIFADO - GERAL;2019;8;0;0;
CHPB;ALMOXARIFADO - GERAL;2019;9;0;0;
CHPB;ALMOXARIFADO - GERAL;2019;10;0;0;
CHPB;ALMOXARIFADO - GERAL;2019;11;0;0;
CHPB;ALMOXARIFADO - GERAL;2019;12;0;0;
CHPB;ALMOXARIFADO CENTRAL;2019;1;0;0;
CHPB;ALMOXARIFADO CENTRAL;2019;2;0;0;
CHPB;ALMOXARIFADO CENTRAL;2019;3;0;0;
CHPB;ALMOXARIFADO CENTRAL;2019;4;0;0;
CHPB;ALMOXARIFADO CENTRAL;2019;5;0;0;
CHPB;ALMOXARIFADO CENTRAL;2019;6;0;0;
CHPB;ALMOXARIFADO CENTRAL;2019;7;0;0;
CHPB;ALMOXARIFADO CENTRAL;2019;8;0;0;
CHPB;ALMOXARIFADO CENTRAL;2019;9;0;0;
CHPB;ALMOXARIFADO CENTRAL;2019;10;0;0;
CHPB;ALMOXARIFADO CENTRAL;2019;11;0;0;
CHPB;ALMOXARIFADO CENTRAL;2019;12;0;0;
CHPB;ALMOXARIFADO DE CONSUMO;2019;1;0;0;
CHPB;ALMOXARIFADO DE CONSUMO;2019;2;0;0;
CHPB;ALMOXARIFADO DE CONSUMO;2019;3;0;0;
CHPB;ALMOXARIFADO DE CONSUMO;2019;4;0;0;
CHPB;ALMOXARIFADO DE CONSUMO;2019;5;0;0;
CHPB;ALMOXARIFADO DE CONSUMO;2019;6;0;0;
CHPB;ALMOXARIFADO DE CONSUMO;2019;7;0;0;
CHPB;ALMOXARIFADO DE CONSUMO;2019;8;0;0;
CHPB;ALMOXARIFADO DE CONSUMO;2019;9;0;0;
CHPB;ALMOXARIFADO DE CONSUMO;2019;10;0;0;
CHPB;ALMOXARIFADO DE CONSUMO;2019;11;0;0;
CHPB;ALMOXARIFADO DE CONSUMO;2019;12;0;0;
CHPB;ALMOXARIFADO DE PATRIMONIO;2019;1;0;0;
CHPB;ALMOXARIFADO DE PATRIMONIO;2019;2;0;0;
CHPB;ALMOXARIFADO DE PATRIMONIO;2019;3;0;0;
CHPB;ALMOXARIFADO DE PATRIMONIO;2019;4;0;0;
CHPB;ALMOXARIFADO DE PATRIMONIO;2019;5;0;0;
CHPB;ALMOXARIFADO DE PATRIMONIO;2019;6;0;0;
CHPB;ALMOXARIFADO DE PATRIMONIO;2019;7;0;0;
CHPB;ALMOXARIFADO DE PATRIMONIO;2019;8;0;0;
CHPB;ALMOXARIFADO DE PATRIMONIO;2019;9;0;0;
CHPB;ALMOXARIFADO DE PATRIMONIO;2019;10;0;0;
CHPB;ALMOXARIFADO DE PATRIMONIO;2019;11;0;0;
CHPB;ALMOXARIFADO DE PATRIMONIO;2019;12;0;0;
CHPB;ALMOXARIFADO DE PATRIMÔNIO;2019;1;0;0;
CHPB;ALMOXARIFADO DE PATRIMÔNIO;2019;2;0;0;
CHPB;ALMOXARIFADO DE PATRIMÔNIO;2019;3;0;0;
CHPB;ALMOXARIFADO DE PATRIMÔNIO;2019;4;0;0;
CHPB;ALMOXARIFADO DE PATRIMÔNIO;2019;5;0;0;
CHPB;ALMOXARIFADO DE PATRIMÔNIO;2019;6;0;0;
CHPB;ALMOXARIFADO DE PATRIMÔNIO;2019;7;0;0;
CHPB;ALMOXARIFADO DE PATRIMÔNIO;2019;8;0;0;
CHPB;ALMOXARIFADO DE PATRIMÔNIO;2019;9;0;0;
CHPB;ALMOXARIFADO DE PATRIMÔNIO;2019;10;0;0;
CHPB;ALMOXARIFADO DE PATRIMÔNIO;2019;11;0;0;
CHPB;ALMOXARIFADO DE PATRIMÔNIO;2019;12;0;0;
CHPB;ALMOXARIFADO MATERIAIS DIVERSOS;2019;1;0;0;
CHPB;ALMOXARIFADO MATERIAIS DIVERSOS;2019;2;0;0;
CHPB;ALMOXARIFADO MATERIAIS DIVERSOS;2019;3;0;0;
CHPB;ALMOXARIFADO MATERIAIS DIVERSOS;2019;4;0;0;
CHPB;ALMOXARIFADO MATERIAIS DIVERSOS;2019;5;0;0;
CHPB;ALMOXARIFADO MATERIAIS DIVERSOS;2019;6;0;0;
CHPB;ALMOXARIFADO MATERIAIS DIVERSOS;2019;7;0;0;
CHPB;ALMOXARIFADO MATERIAIS DIVERSOS;2019;8;0;0;
CHPB;ALMOXARIFADO MATERIAIS DIVERSOS;2019;9;0;0;
CHPB;ALMOXARIFADO MATERIAIS DIVERSOS;2019;10;0;0;
CHPB;ALMOXARIFADO MATERIAIS DIVERSOS;2019;11;0;0;
CHPB;ALMOXARIFADO MATERIAIS DIVERSOS;2019;12;0;0;
CHPB;ALMOXARIFADO MATERIAL MÉDICO HOSPITALAR;2019;1;0;0;
CHPB;ALMOXARIFADO MATERIAL MÉDICO HOSPITALAR;2019;2;0;0;
CHPB;ALMOXARIFADO MATERIAL MÉDICO HOSPITALAR;2019;3;0;0;
CHPB;ALMOXARIFADO MATERIAL MÉDICO HOSPITALAR;2019;4;0;0;
CHPB;ALMOXARIFADO MATERIAL MÉDICO HOSPITALAR;2019;5;0;0;
CHPB;ALMOXARIFADO MATERIAL MÉDICO HOSPITALAR;2019;6;0;0;
CHPB;ALMOXARIFADO MATERIAL MÉDICO HOSPITALAR;2019;7;0;0;
CHPB;ALMOXARIFADO MATERIAL MÉDICO HOSPITALAR;2019;8;0;0;
CHPB;ALMOXARIFADO MATERIAL MÉDICO HOSPITALAR;2019;9;0;0;
CHPB;ALMOXARIFADO MATERIAL MÉDICO HOSPITALAR;2019;10;0;0;
CHPB;ALMOXARIFADO MATERIAL MÉDICO HOSPITALAR;2019;11;0;0;
CHPB;ALMOXARIFADO MATERIAL MÉDICO HOSPITALAR;2019;12;0;0;
CHPB;ALMOXARIFADO UADT;2019;1;0;0;
CHPB;ALMOXARIFADO UADT;2019;2;0;0;
CHPB;ALMOXARIFADO UADT;2019;3;0;0;
CHPB;ALMOXARIFADO UADT;2019;4;0;0;
CHPB;ALMOXARIFADO UADT;2019;5;0;0;
CHPB;ALMOXARIFADO UADT;2019;6;0;0;
CHPB;ALMOXARIFADO UADT;2019;7;0;0;
CHPB;ALMOXARIFADO UADT;2019;8;0;0;
CHPB;ALMOXARIFADO UADT;2019;9;0;0;
CHPB;ALMOXARIFADO UADT;2019;10;0;0;
CHPB;ALMOXARIFADO UADT;2019;11;0;0;
CHPB;ALMOXARIFADO UADT;2019;12;0;0;
CHPB;ALMOXARIFADO/CHPB/CHB;2019;1;0;0;
CHPB;ALMOXARIFADO/CHPB/CHB;2019;2;0;0;
CHPB;ALMOXARIFADO/CHPB/CHB;2019;3;0;0;
CHPB;ALMOXARIFADO/CHPB/CHB;2019;4;0;0;
CHPB;ALMOXARIFADO/CHPB/CHB;2019;5;0;0;
CHPB;ALMOXARIFADO/CHPB/CHB;2019;6;0;0;
CHPB;ALMOXARIFADO/CHPB/CHB;2019;7;0;0;
CHPB;ALMOXARIFADO/CHPB/CHB;2019;8;0;0;
CHPB;ALMOXARIFADO/CHPB/CHB;2019;9;0;0;
CHPB;ALMOXARIFADO/CHPB/CHB;2019;10;0;0;
CHPB;ALMOXARIFADO/CHPB/CHB;2019;11;0;0;
CHPB;ALMOXARIFADO/CHPB/CHB;2019;12;0;0;
CHPB;ALMOXARIFADO/HRB/CHB;2019;1;0;0;
CHPB;ALMOXARIFADO/HRB/CHB;2019;2;0;0;
CHPB;ALMOXARIFADO/HRB/CHB;2019;3;0;0;
CHPB;ALMOXARIFADO/HRB/CHB;2019;4;0;0;
CHPB;ALMOXARIFADO/HRB/CHB;2019;5;0;0;
CHPB;ALMOXARIFADO/HRB/CHB;2019;6;0;0;
CHPB;ALMOXARIFADO/HRB/CHB;2019;7;0;0;
CHPB;ALMOXARIFADO/HRB/CHB;2019;8;0;0;
CHPB;ALMOXARIFADO/HRB/CHB;2019;9;0;0;
CHPB;ALMOXARIFADO/HRB/CHB;2019;10;0;0;
CHPB;ALMOXARIFADO/HRB/CHB;2019;11;0;0;
CHPB;ALMOXARIFADO/HRB/CHB;2019;12;0;0;
CHPB;ALOJAMENTO CONJUNTO;2019;1;0;0;
CHPB;ALOJAMENTO CONJUNTO;2019;2;0;0;
CHPB;ALOJAMENTO CONJUNTO;2019;3;0;0;
CHPB;ALOJAMENTO CONJUNTO;2019;4;0;0;
CHPB;ALOJAMENTO CONJUNTO;2019;5;0;0;
CHPB;ALOJAMENTO CONJUNTO;2019;6;0;0;
CHPB;ALOJAMENTO CONJUNTO;2019;7;0;0;
CHPB;ALOJAMENTO CONJUNTO;2019;8;0;0;
CHPB;ALOJAMENTO CONJUNTO;2019;9;0;0;
CHPB;ALOJAMENTO CONJUNTO;2019;10;0;0;
CHPB;ALOJAMENTO CONJUNTO;2019;11;0;0;
CHPB;ALOJAMENTO CONJUNTO;2019;12;0;0;
CHPB;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2019;1;0;0;
CHPB;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2019;2;0;0;
CHPB;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2019;3;0;0;
CHPB;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2019;4;0;0;
CHPB;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2019;5;0;0;
CHPB;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2019;6;0;0;
CHPB;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2019;7;0;0;
CHPB;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2019;8;0;0;
CHPB;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2019;9;0;0;
CHPB;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2019;10;0;0;
CHPB;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2019;11;0;0;
CHPB;ALOJAMENTO CONJUNTO /UNIDADE DE INTERNAÇÃO;2019;12;0;0;
CHPB;AMBULATÓRIO;2019;1;0;0;
CHPB;AMBULATÓRIO;2019;2;0;0;
CHPB;AMBULATÓRIO;2019;3;0;0;
CHPB;AMBULATÓRIO;2019;4;0;0;
CHPB;AMBULATÓRIO;2019;5;0;0;
CHPB;AMBULATÓRIO;2019;6;0;0;
CHPB;AMBULATÓRIO;2019;7;0;0;
CHPB;AMBULATÓRIO;2019;8;0;0;
CHPB;AMBULATÓRIO;2019;9;0;0;
CHPB;AMBULATÓRIO;2019;10;0;0;
CHPB;AMBULATÓRIO;2019;11;0;0;
CHPB;AMBULATÓRIO;2019;12;0;0;
CHPB;AMBULATORIO - ASSISTENCIA SAÚDE DA MULHER;2019;1;0;0;
CHPB;AMBULATORIO - ASSISTENCIA SAÚDE DA MULHER;2019;2;0;0;
CHPB;AMBULATORIO - ASSISTENCIA SAÚDE DA MULHER;2019;3;0;0;
CHPB;AMBULATORIO - ASSISTENCIA SAÚDE DA MULHER;2019;4;0;0;
CHPB;AMBULATORIO - ASSISTENCIA SAÚDE DA MULHER;2019;5;0;0;
CHPB;AMBULATORIO - ASSISTENCIA SAÚDE DA MULHER;2019;6;0;0;
CHPB;AMBULATORIO - ASSISTENCIA SAÚDE DA MULHER;2019;7;0;0;
CHPB;AMBULATORIO - ASSISTENCIA SAÚDE DA MULHER;2019;8;0;0;
CHPB;AMBULATORIO - ASSISTENCIA SAÚDE DA MULHER;2019;9;0;0;
CHPB;AMBULATORIO - ASSISTENCIA SAÚDE DA MULHER;2019;10;0;0;
CHPB;AMBULATORIO - ASSISTENCIA SAÚDE DA MULHER;2019;11;0;0;
CHPB;AMBULATORIO - ASSISTENCIA SAÚDE DA MULHER;2019;12;0;0;
CHPB;AMBULATORIO - CARDIOLOGIA;2019;1;0;0;
CHPB;AMBULATORIO - CARDIOLOGIA;2019;2;0;0;
CHPB;AMBULATORIO - CARDIOLOGIA;2019;3;0;0;
CHPB;AMBULATORIO - CARDIOLOGIA;2019;4;0;0;
CHPB;AMBULATORIO - CARDIOLOGIA;2019;5;0;0;
CHPB;AMBULATORIO - CARDIOLOGIA;2019;6;0;0;
CHPB;AMBULATORIO - CARDIOLOGIA;2019;7;0;0;
CHPB;AMBULATORIO - CARDIOLOGIA;2019;8;0;0;
CHPB;AMBULATORIO - CARDIOLOGIA;2019;9;0;0;
CHPB;AMBULATORIO - CARDIOLOGIA;2019;10;0;0;
CHPB;AMBULATORIO - CARDIOLOGIA;2019;11;0;0;
CHPB;AMBULATORIO - CARDIOLOGIA;2019;12;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA;2019;1;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA;2019;2;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA;2019;3;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA;2019;4;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA;2019;5;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA;2019;6;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA;2019;7;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA;2019;8;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA;2019;9;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA;2019;10;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA;2019;11;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA;2019;12;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA E INFECTOLOGIA;2019;1;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA E INFECTOLOGIA;2019;2;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA E INFECTOLOGIA;2019;3;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA E INFECTOLOGIA;2019;4;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA E INFECTOLOGIA;2019;5;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA E INFECTOLOGIA;2019;6;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA E INFECTOLOGIA;2019;7;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA E INFECTOLOGIA;2019;8;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA E INFECTOLOGIA;2019;9;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA E INFECTOLOGIA;2019;10;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA E INFECTOLOGIA;2019;11;0;0;
CHPB;AMBULATORIO - DERMATOLOGIA E INFECTOLOGIA;2019;12;0;0;
CHPB;AMBULATORIO - DOENÇAS COMPLEXAS ESPIROMETRIA/PROVAS FUNCIONAIS;2019;1;0;0;
CHPB;AMBULATORIO - DOENÇAS COMPLEXAS ESPIROMETRIA/PROVAS FUNCIONAIS;2019;2;0;0;
CHPB;AMBULATORIO - DOENÇAS COMPLEXAS ESPIROMETRIA/PROVAS FUNCIONAIS;2019;3;0;0;
CHPB;AMBULATORIO - DOENÇAS COMPLEXAS ESPIROMETRIA/PROVAS FUNCIONAIS;2019;4;0;0;
CHPB;AMBULATORIO - DOENÇAS COMPLEXAS ESPIROMETRIA/PROVAS FUNCIONAIS;2019;5;0;0;
CHPB;AMBULATORIO - DOENÇAS COMPLEXAS ESPIROMETRIA/PROVAS FUNCIONAIS;2019;6;0;0;
CHPB;AMBULATORIO - DOENÇAS COMPLEXAS ESPIROMETRIA/PROVAS FUNCIONAIS;2019;7;0;0;
CHPB;AMBULATORIO - DOENÇAS COMPLEXAS ESPIROMETRIA/PROVAS FUNCIONAIS;2019;8;0;0;
CHPB;AMBULATORIO - DOENÇAS COMPLEXAS ESPIROMETRIA/PROVAS FUNCIONAIS;2019;9;0;0;
CHPB;AMBULATORIO - DOENÇAS COMPLEXAS ESPIROMETRIA/PROVAS FUNCIONAIS;2019;10;0;0;
CHPB;AMBULATORIO - DOENÇAS COMPLEXAS ESPIROMETRIA/PROVAS FUNCIONAIS;2019;11;0;0;
CHPB;AMBULATORIO - DOENÇAS COMPLEXAS ESPIROMETRIA/PROVAS FUNCIONAIS;2019;12;0;0;
CHPB;AMBULATORIO - ENDOSCOPIA;2019;1;0;0;
CHPB;AMBULATORIO - ENDOSCOPIA;2019;2;0;0;
CHPB;AMBULATORIO - ENDOSCOPIA;2019;3;0;0;
CHPB;AMBULATORIO - ENDOSCOPIA;2019;4;0;0;
CHPB;AMBULATORIO - ENDOSCOPIA;2019;5;0;0;
CHPB;AMBULATORIO - ENDOSCOPIA;2019;6;0;0;
CHPB;AMBULATORIO - ENDOSCOPIA;2019;7;0;0;
CHPB;AMBULATORIO - ENDOSCOPIA;2019;8;0;0;
CHPB;AMBULATORIO - ENDOSCOPIA;2019;9;0;0;
CHPB;AMBULATORIO - ENDOSCOPIA;2019;10;0;0;
CHPB;AMBULATORIO - ENDOSCOPIA;2019;11;0;0;
CHPB;AMBULATORIO - ENDOSCOPIA;2019;12;0;0;
CHPB;AMBULATÓRIO - ESP. NÃO MÉDICAS;2019;1;0;0;
CHPB;AMBULATÓRIO - ESP. NÃO MÉDICAS;2019;2;0;0;
CHPB;AMBULATÓRIO - ESP. NÃO MÉDICAS;2019;3;0;0;
CHPB;AMBULATÓRIO - ESP. NÃO MÉDICAS;2019;4;0;0;
CHPB;AMBULATÓRIO - ESP. NÃO MÉDICAS;2019;5;0;0;
CHPB;AMBULATÓRIO - ESP. NÃO MÉDICAS;2019;6;0;0;
CHPB;AMBULATÓRIO - ESP. NÃO MÉDICAS;2019;7;0;0;
CHPB;AMBULATÓRIO - ESP. NÃO MÉDICAS;2019;8;0;0;
CHPB;AMBULATÓRIO - ESP. NÃO MÉDICAS;2019;9;0;0;
CHPB;AMBULATÓRIO - ESP. NÃO MÉDICAS;2019;10;0;0;
CHPB;AMBULATÓRIO - ESP. NÃO MÉDICAS;2019;11;0;0;
CHPB;AMBULATÓRIO - ESP. NÃO MÉDICAS;2019;12;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES;2019;1;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES;2019;2;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES;2019;3;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES;2019;4;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES;2019;5;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES;2019;6;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES;2019;7;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES;2019;8;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES;2019;9;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES;2019;10;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES;2019;11;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES;2019;12;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES Consultorios;2019;1;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES Consultorios;2019;2;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES Consultorios;2019;3;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES Consultorios;2019;4;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES Consultorios;2019;5;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES Consultorios;2019;6;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES Consultorios;2019;7;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES Consultorios;2019;8;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES Consultorios;2019;9;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES Consultorios;2019;10;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES Consultorios;2019;11;0;0;
CHPB;AMBULATORIO - ESPECIALIDADES Consultorios;2019;12;0;0;
CHPB;AMBULATÓRIO - ESPECIALIDADES NÃO MÉDICAS;2019;1;0;0;
CHPB;AMBULATÓRIO - ESPECIALIDADES NÃO MÉDICAS;2019;2;0;0;
CHPB;AMBULATÓRIO - ESPECIALIDADES NÃO MÉDICAS;2019;3;0;0;
CHPB;AMBULATÓRIO - ESPECIALIDADES NÃO MÉDICAS;2019;4;0;0;
CHPB;AMBULATÓRIO - ESPECIALIDADES NÃO MÉDICAS;2019;5;0;0;
CHPB;AMBULATÓRIO - ESPECIALIDADES NÃO MÉDICAS;2019;6;0;0;
CHPB;AMBULATÓRIO - ESPECIALIDADES NÃO MÉDICAS;2019;7;0;0;
CHPB;AMBULATÓRIO - ESPECIALIDADES NÃO MÉDICAS;2019;8;0;0;
CHPB;AMBULATÓRIO - ESPECIALIDADES NÃO MÉDICAS;2019;9;0;0;
CHPB;AMBULATÓRIO - ESPECIALIDADES NÃO MÉDICAS;2019;10;0;0;
CHPB;AMBULATÓRIO - ESPECIALIDADES NÃO MÉDICAS;2019;11;0;0;
CHPB;AMBULATÓRIO - ESPECIALIDADES NÃO MÉDICAS;2019;12;0;0;
CHPB;AMBULATORIO - OFTALMOLOGIA;2019;1;0;0;
CHPB;AMBULATORIO - OFTALMOLOGIA;2019;2;0;0;
CHPB;AMBULATORIO - OFTALMOLOGIA;2019;3;0;0;
CHPB;AMBULATORIO - OFTALMOLOGIA;2019;4;0;0;
CHPB;AMBULATORIO - OFTALMOLOGIA;2019;5;0;0;
CHPB;AMBULATORIO - OFTALMOLOGIA;2019;6;0;0;
CHPB;AMBULATORIO - OFTALMOLOGIA;2019;7;0;0;
CHPB;AMBULATORIO - OFTALMOLOGIA;2019;8;0;0;
CHPB;AMBULATORIO - OFTALMOLOGIA;2019;9;0;0;
CHPB;AMBULATORIO - OFTALMOLOGIA;2019;10;0;0;
CHPB;AMBULATORIO - OFTALMOLOGIA;2019;11;0;0;
CHPB;AMBULATORIO - OFTALMOLOGIA;2019;12;0;0;
CHPB;AMBULATORIO - PSIQUIATRIA;2019;1;0;0;
CHPB;AMBULATORIO - PSIQUIATRIA;2019;2;0;0;
CHPB;AMBULATORIO - PSIQUIATRIA;2019;3;0;0;
CHPB;AMBULATORIO - PSIQUIATRIA;2019;4;0;0;
CHPB;AMBULATORIO - PSIQUIATRIA;2019;5;0;0;
CHPB;AMBULATORIO - PSIQUIATRIA;2019;6;0;0;
CHPB;AMBULATORIO - PSIQUIATRIA;2019;7;0;0;
CHPB;AMBULATORIO - PSIQUIATRIA;2019;8;0;0;
CHPB;AMBULATORIO - PSIQUIATRIA;2019;9;0;0;
CHPB;AMBULATORIO - PSIQUIATRIA;2019;10;0;0;
CHPB;AMBULATORIO - PSIQUIATRIA;2019;11;0;0;
CHPB;AMBULATORIO - PSIQUIATRIA;2019;12;0;0;
CHPB;AMBULATORIO - RETORNOS;2019;1;0;0;
CHPB;AMBULATORIO - RETORNOS;2019;2;0;0;
CHPB;AMBULATORIO - RETORNOS;2019;3;0;0;
CHPB;AMBULATORIO - RETORNOS;2019;4;0;0;
CHPB;AMBULATORIO - RETORNOS;2019;5;0;0;
CHPB;AMBULATORIO - RETORNOS;2019;6;0;0;
CHPB;AMBULATORIO - RETORNOS;2019;7;0;0;
CHPB;AMBULATORIO - RETORNOS;2019;8;0;0;
CHPB;AMBULATORIO - RETORNOS;2019;9;0;0;
CHPB;AMBULATORIO - RETORNOS;2019;10;0;0;
CHPB;AMBULATORIO - RETORNOS;2019;11;0;0;
CHPB;AMBULATORIO - RETORNOS;2019;12;0;0;
CHPB;AMBULATÓRIO - URGÊNCIA;2019;1;0;0;
CHPB;AMBULATÓRIO - URGÊNCIA;2019;2;0;0;
CHPB;AMBULATÓRIO - URGÊNCIA;2019;3;0;0;
CHPB;AMBULATÓRIO - URGÊNCIA;2019;4;0;0;
CHPB;AMBULATÓRIO - URGÊNCIA;2019;5;0;0;
CHPB;AMBULATÓRIO - URGÊNCIA;2019;6;0;0;
CHPB;AMBULATÓRIO - URGÊNCIA;2019;7;0;0;
CHPB;AMBULATÓRIO - URGÊNCIA;2019;8;0;0;
CHPB;AMBULATÓRIO - URGÊNCIA;2019;9;0;0;
CHPB;AMBULATÓRIO - URGÊNCIA;2019;10;0;0;
CHPB;AMBULATÓRIO - URGÊNCIA;2019;11;0;0;
CHPB;AMBULATÓRIO - URGÊNCIA;2019;12;0;0;
CHPB;AMBULATORIO CIRURGIA TORACICA;2019;1;0;0;
CHPB;AMBULATORIO CIRURGIA TORACICA;2019;2;0;0;
CHPB;AMBULATORIO CIRURGIA TORACICA;2019;3;0;0;
CHPB;AMBULATORIO CIRURGIA TORACICA;2019;4;0;0;
CHPB;AMBULATORIO CIRURGIA TORACICA;2019;5;0;0;
CHPB;AMBULATORIO CIRURGIA TORACICA;2019;6;0;0;
CHPB;AMBULATORIO CIRURGIA TORACICA;2019;7;0;0;
CHPB;AMBULATORIO CIRURGIA TORACICA;2019;8;0;0;
CHPB;AMBULATORIO CIRURGIA TORACICA;2019;9;0;0;
CHPB;AMBULATORIO CIRURGIA TORACICA;2019;10;0;0;
CHPB;AMBULATORIO CIRURGIA TORACICA;2019;11;0;0;
CHPB;AMBULATORIO CIRURGIA TORACICA;2019;12;0;0;
CHPB;AMBULATÓRIO CIRURGIA TORÁCICA;2019;1;0;0;
CHPB;AMBULATÓRIO CIRURGIA TORÁCICA;2019;2;0;0;
CHPB;AMBULATÓRIO CIRURGIA TORÁCICA;2019;3;0;0;
CHPB;AMBULATÓRIO CIRURGIA TORÁCICA;2019;4;0;0;
CHPB;AMBULATÓRIO CIRURGIA TORÁCICA;2019;5;0;0;
CHPB;AMBULATÓRIO CIRURGIA TORÁCICA;2019;6;0;0;
CHPB;AMBULATÓRIO CIRURGIA TORÁCICA;2019;7;0;0;
CHPB;AMBULATÓRIO CIRURGIA TORÁCICA;2019;8;0;0;
CHPB;AMBULATÓRIO CIRURGIA TORÁCICA;2019;9;0;0;
CHPB;AMBULATÓRIO CIRURGIA TORÁCICA;2019;10;0;0;
CHPB;AMBULATÓRIO CIRURGIA TORÁCICA;2019;11;0;0;
CHPB;AMBULATÓRIO CIRURGIA TORÁCICA;2019;12;0;0;
CHPB;AMBULATORIO CVVS;2019;1;0;0;
CHPB;AMBULATORIO CVVS;2019;2;0;0;
CHPB;AMBULATORIO CVVS;2019;3;0;0;
CHPB;AMBULATORIO CVVS;2019;4;0;0;
CHPB;AMBULATORIO CVVS;2019;5;0;0;
CHPB;AMBULATORIO CVVS;2019;6;0;0;
CHPB;AMBULATORIO CVVS;2019;7;0;0;
CHPB;AMBULATORIO CVVS;2019;8;0;0;
CHPB;AMBULATORIO CVVS;2019;9;0;0;
CHPB;AMBULATORIO CVVS;2019;10;0;0;
CHPB;AMBULATORIO CVVS;2019;11;0;0;
CHPB;AMBULATORIO CVVS;2019;12;0;0;
CHPB;AMBULATÓRIO CVVS;2019;1;0;0;
CHPB;AMBULATÓRIO CVVS;2019;2;0;0;
CHPB;AMBULATÓRIO CVVS;2019;3;0;0;
CHPB;AMBULATÓRIO CVVS;2019;4;0;0;
CHPB;AMBULATÓRIO CVVS;2019;5;0;0;
CHPB;AMBULATÓRIO CVVS;2019;6;0;0;
CHPB;AMBULATÓRIO CVVS;2019;7;0;0;
CHPB;AMBULATÓRIO CVVS;2019;8;0;0;
CHPB;AMBULATÓRIO CVVS;2019;9;0;0;
CHPB;AMBULATÓRIO CVVS;2019;10;0;0;
CHPB;AMBULATÓRIO CVVS;2019;11;0;0;
CHPB;AMBULATÓRIO CVVS;2019;12;0;0;
CHPB;AMBULATÓRIO DA SAÚDE DA MULHER;2019;1;0;0;
